srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.56.1,51168,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51169,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51170,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51171,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51172,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51173,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51174,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51175,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51176,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51177,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51178,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51179,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319084,attack
192.168.56.1,51180,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51181,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51182,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51183,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51184,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319086,attack
192.168.56.1,51185,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51186,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51187,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51188,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51189,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51190,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51191,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51192,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51193,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51194,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51195,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51196,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51197,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51198,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51199,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51200,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51201,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51202,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51203,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51204,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51205,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51206,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319086,attack
192.168.56.1,51207,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,25,1,12,115,25,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319086,attack
192.168.56.1,51208,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51209,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51210,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51211,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319085,attack
192.168.56.1,51212,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319086,attack
192.168.56.1,51213,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,358,358,358,358,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318777,1276319135,1276319086,attack
192.168.56.1,51214,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51215,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51216,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51217,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51218,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51219,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51220,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51221,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51222,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51223,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51224,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51225,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51226,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51227,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51228,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51229,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51230,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51231,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51232,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51233,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51234,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51235,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51236,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51237,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51238,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51239,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51240,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51241,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51242,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51243,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319086,attack
192.168.56.1,51244,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51245,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51246,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51247,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51248,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51249,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51250,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319088,attack
192.168.56.1,51251,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319088,attack
192.168.56.1,51252,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51253,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51254,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51255,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51256,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51257,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51258,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51259,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51260,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319088,attack
192.168.56.1,51261,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319088,attack
192.168.56.1,51262,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,357,357,357,357,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318778,1276319135,1276319087,attack
192.168.56.1,51263,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51264,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51265,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51266,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51267,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51268,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51269,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51270,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51271,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51272,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,115,24,1,12,115,25,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319088,attack
192.168.56.1,51273,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
192.168.56.1,51274,75.127.97.72,80,6,29,4766,26,3664,52,164,1500,375,52,140,628,211,1,12,113,24,1,12,113,24,356,356,356,356,0,0,0,0,0,29,4766,26,3664,1,2,0,0,1516,1360,0,1276318779,1276319135,1276319087,attack
